"osm_id","name","operator","operator.type","community_centre","community_centre.for","addr.postcode","x","y","facility_category","social_facility","social_facility.for"
360117183,"Jesús Maria",NA,NA,NA,NA,NA,2.1677228063207,41.4405718254151,"school",NA,NA
363801906,"Centre Escolar Valldaura","Franciscanas Misioneras de la Madre del Divino Pastor",NA,NA,NA,NA,2.17967179086925,41.4423186510126,"school",NA,NA
364396636,"Institut Escola el Molí","Generalitat de Catalunya",NA,NA,NA,NA,2.1809340942416,41.4449590878393,"school",NA,NA
364582912,"Escola Santiago Rusiñol","Generalitat de Catalunya",NA,NA,NA,NA,2.18043281567302,41.4396678780341,"school",NA,NA
366322131,"Escola Àgora",NA,NA,NA,NA,NA,2.16837311386086,41.4375544336137,"school",NA,NA
388312331,"Institut La Guineueta","Generalitat de Catalunya",NA,NA,NA,NA,2.17183469803282,41.4425587452754,"school",NA,NA
451713513,"Escola Cor de Maria-Sabastida",NA,NA,NA,NA,NA,2.16859310156103,41.4284381287497,"school",NA,NA
466960630,"Institut Escola Antaviana",NA,NA,NA,NA,NA,2.17888537693542,41.4485868602967,"school",NA,NA
510242763,"Institut Escola d'Hoteleria i Turisme de Barcelona",NA,NA,NA,NA,NA,2.18085691419252,41.4336194494061,"school",NA,NA
510253887,"Institut Flos i Calcat",NA,NA,NA,NA,NA,2.18145072408677,41.4378747172497,"school",NA,NA
510509501,"Institut Tecnològic de Barcelona",NA,NA,NA,NA,NA,2.18631649465662,41.4534231506463,"school",NA,NA
532923958,"Escola El Turó","Generalitat de Catalunya",NA,NA,NA,NA,2.1709498679286,41.4316643002516,"school",NA,NA
551902457,"Escola Ciutat Comtal",NA,NA,NA,NA,NA,2.18308907159627,41.4628752038544,"school",NA,NA
638575622,"Escola Mestre Morera",NA,NA,NA,NA,NA,2.16770598928084,41.4593191020112,"school",NA,NA
638576135,"Escola Ferrer i Guàrdia",NA,NA,NA,NA,NA,2.17480504505878,41.4614602545084,"school",NA,NA
638576602,"Centre Educatiu Mare Alfonsa Cavin",NA,NA,NA,NA,NA,2.17514902320827,41.4603243835046,"school",NA,NA
638577491,"Escola Elisenda de Montcada",NA,NA,NA,NA,NA,2.17902101094071,41.4602596489493,"school",NA,NA
658769736,"Afa Ciutat Meridiana",NA,NA,NA,NA,NA,2.17160620042143,41.4591239263446,"school",NA,NA
659895643,"Escola Timbaler del Bruc",NA,NA,NA,NA,NA,2.17773275034799,41.428393029275,"school",NA,NA
670329358,"Institut Escola Turó de Roquetes",NA,NA,NA,NA,NA,2.17309885765134,41.4463346394153,"school",NA,NA
671912591,"Institut Escola Turó de Roquetes",NA,NA,NA,NA,NA,2.17118398785836,41.4467825982587,"school",NA,NA
751654983,"Deià Escola d'Art i Superior de Disseny",NA,NA,NA,NA,NA,2.16778726685856,41.4442727061018,"school",NA,NA
800310671,"Sant Lluís",NA,NA,NA,NA,NA,2.18214823726152,41.4420463999127,"school",NA,NA
971600986,"Escola Palma de Mallorca",NA,NA,NA,NA,NA,2.17751905160083,41.4329816795965,"school",NA,NA
1015010007,"Escola Tomàs Moro",NA,NA,NA,NA,NA,2.16346775015761,41.4427792003256,"school",NA,NA
1238390637,"Escola Marta Mata",NA,NA,NA,NA,NA,2.17643828521481,41.4425217191396,"school",NA,NA
36007259,"Escola Pegaso - Instiut Príncep de Viana",NA,NA,NA,NA,NA,2.18715194646325,41.4280251545281,"school",NA,NA
50883785,"Escola Arrels",NA,NA,NA,NA,NA,2.18125101481471,41.4266807908573,"school",NA,NA
50883830,"Col·legi La Salle Congrés",NA,NA,NA,NA,NA,2.1821960510837,41.4259294869647,"school",NA,NA
159141210,"Escola La Maquinista",NA,NA,NA,NA,NA,2.19621899064207,41.439307900735,"school",NA,NA
216870592,"Escola Ignasi Iglésias",NA,NA,NA,NA,8030,2.19139615148741,41.4415085318618,"school",NA,NA
339558255,"Institut Joan Fuster",NA,NA,NA,NA,8027,2.18574751171723,41.4186956444634,"school",NA,NA
431234792,"Escola Turó Blau",NA,NA,NA,NA,8030,2.19119004099477,41.4280172576964,"school",NA,NA
468015734,"Institut Escola El Til·ler",NA,NA,NA,NA,NA,2.20339410146081,41.4388786794355,"school",NA,NA
469100613,"Escola Eulàlia Bota",NA,NA,NA,NA,8030,2.19242739975113,41.4448623557378,"school",NA,NA
469114784,"Institut Escola Rec Comtal",NA,NA,NA,NA,NA,2.19284121939539,41.4502400191291,"school",NA,NA
476694395,"Escola Can Fabra",NA,NA,NA,NA,NA,2.19213189290839,41.433515093165,"school",NA,NA
476699381,"Escola Bon Pastor",NA,NA,NA,NA,NA,2.20426199269327,41.4358393065144,"school",NA,NA
506974504,"Institut Doctor Puigvert","Consorci d'Educació de Barcelona","public",NA,NA,8030,2.19347360761405,41.445797174804,"school",NA,NA
520250974,"Escola Pompeu Fabra",NA,NA,NA,NA,NA,2.18335856898351,41.4217172012613,"school",NA,NA
555977387,"Centre d'Estudis Roca",NA,NA,NA,NA,NA,2.18631160904544,41.4218748420145,"school",NA,NA
641194655,"FEDAC Sant Andreu",NA,NA,NA,NA,NA,2.19165779915373,41.4322990542846,"school",NA,NA
641518665,"Escola l'Estel",NA,NA,NA,NA,NA,2.18885918310814,41.4193061592606,"school",NA,NA
641710507,"Escola El Sagrer",NA,NA,NA,NA,NA,2.18974096172529,41.4220536397617,"school",NA,NA
643186692,"Escola Baró de Viver",NA,NA,NA,NA,NA,2.19967489909588,41.4456441266543,"school",NA,NA
644458201,"Escola Laia",NA,NA,NA,NA,NA,2.18930935564083,41.4292281943328,"school",NA,NA
655717687,"Institut Escola Rec Comtal",NA,NA,NA,NA,NA,2.1917913602744,41.451530980446,"school",NA,NA
656236493,"Santísima Trinidad",NA,NA,NA,NA,NA,2.19107028487733,41.450441295918,"school",NA,NA
662893704,"Escola Emili Juncadella",NA,NA,NA,NA,NA,2.18147669733584,41.4178860281239,"school",NA,NA
663445218,"Mare de Déu dels Àngels",NA,NA,NA,NA,NA,2.19067628623632,41.4254229752045,"school",NA,NA
679260709,"Col·legi Jesús Maria i Josep","Congregació de Religioses Jesús Maria",NA,NA,NA,8030,2.18382973658461,41.4308462040793,"school",NA,NA
784580077,"Escola Octavio Paz",NA,NA,NA,NA,NA,2.18931396388132,41.414403266787,"school",NA,NA
970600843,"Institut Sagrera Sant Andreu",NA,NA,NA,NA,NA,2.1936442325817,41.4392645508774,"school",NA,NA
1332692545,"Escola Congrés-Indians",NA,NA,NA,NA,NA,2.18925828499098,41.4253654741342,"school",NA,NA
44375803,"Escola Sant Martí",NA,NA,NA,NA,NA,2.19766164315182,41.4044351077286,"school",NA,NA
176252456,"Escola Antoni Brusi",NA,NA,NA,NA,NA,2.1892917803816,41.3908988115268,"school",NA,NA
181595100,"Escolàpies Sant Martí - Barcelona",NA,NA,NA,NA,NA,2.18173786956994,41.4124286026588,"school",NA,NA
183087978,"Escola Les Acàcies",NA,NA,NA,NA,NA,2.20472865736987,41.4042369060486,"school",NA,NA
183087979,"Escola La Mar Bella",NA,NA,NA,NA,NA,2.20457328693621,41.3998697716034,"school",NA,NA
198437142,"Institut Icària","Generalitat de Catalunya. Departament d'Ensenyament",NA,NA,NA,NA,2.1959651055755,41.3938449492131,"school",NA,NA
296720102,"Escola La Caixa",NA,NA,NA,NA,8020,2.20336558204527,41.4169370582178,"school",NA,NA
296741692,"Escola Bac de Roda","Consorci d'Educació de Barcelona",NA,NA,NA,8020,2.19385348783693,41.4160831257917,"school",NA,NA
296743151,"Escola Brasil",NA,NA,NA,NA,NA,2.20508942987897,41.4158726910913,"school",NA,NA
338023155,"Centre d'Estudis Montseny-Poblenou",NA,NA,NA,NA,NA,2.21071615308536,41.4103442840456,"school",NA,NA
349200309,"Institut Infanta Isabel d'Aragó","Generalitat de Catalunya",NA,NA,NA,8020,2.19955397827668,41.416026650365,"school",NA,NA
358564800,"Escola Joaquim Ruyra","Departament d'Ensenyament",NA,NA,NA,NA,2.21453793885757,41.4111849904376,"school",NA,NA
364588328,"Institut Bernat Metge","Generalitat de Catalunya",NA,NA,NA,NA,2.20162641331332,41.4231809945686,"school",NA,NA
364588329,"Centre de Formació Profesional Integrada. CFA Montserrat Roig","Generalitat de Catalunya",NA,NA,NA,NA,2.21228244369095,41.4158909829242,"school",NA,NA
388316942,"Escola Santa Maria dels Apòstols",NA,NA,NA,NA,NA,2.21049810982909,41.4184002596508,"school",NA,NA
413690295,"Escola Poblenou","Generalitat de Catalunya. Departament d'Ensenyament",NA,NA,NA,NA,2.1972858981245,41.4098810371397,"school",NA,NA
425374597,"Escola Casas",NA,NA,NA,NA,NA,2.19246951177639,41.4082758073288,"school",NA,NA
428478265,"Escola Rambleta del Clot","Consorci d'Educació de Barcelona",NA,NA,NA,NA,2.19001122668024,41.4104646768783,"school",NA,NA
431290075,"Escola Els Porxos","Generalitat de Catalunya",NA,NA,NA,NA,2.19809289406593,41.4148747383094,"school",NA,NA
431445969,"Centre d'educació Adela de Trenquelleón","Marianistes",NA,NA,NA,8018,2.19464268811625,41.4139478079164,"school",NA,NA
432505109,"Escola Provençals",NA,NA,NA,NA,NA,2.19477108857964,41.4079571781063,"school",NA,NA
432987136,"El Petit Santa Maria",NA,NA,NA,NA,NA,2.20766583946401,41.4224669041256,"school",NA,NA
433861068,"Institut Salvador Seguí","Generalitat de Catalunya",NA,NA,NA,NA,2.1964112617566,41.4231051855225,"school",NA,NA
435332225,"Centre Educatiu Sagrat Cor Besòs",NA,NA,NA,NA,NA,2.21821250946957,41.4154509966059,"school",NA,NA
435786423,"Escola L'Arc de Sant Martí",NA,NA,NA,NA,NA,2.19953875368129,41.4228180869451,"school",NA,NA
435827622,"Escola Concepción Arenal",NA,NA,NA,NA,NA,2.21547968632266,41.4173168889258,"school",NA,NA
436257775,"Escola La Flor de Maig",NA,NA,NA,NA,NA,2.19609497098572,41.4025846386139,"school",NA,NA
436263827,"Escola Eduard Marquina",NA,NA,NA,NA,NA,2.21423079437618,41.4182802990497,"school",NA,NA
436454450,"Escola Vila Olímpica",NA,NA,NA,NA,NA,2.20279506341275,41.3938387981671,"school",NA,NA
436731285,"Escola Prim",NA,NA,NA,NA,NA,2.21191669638406,41.4200097391826,"school",NA,NA
437673155,"Centre Educatiu Grèvol",NA,NA,NA,NA,NA,2.21142872969334,41.4050042589687,"school",NA,NA
457277596,"Escola La Pau",NA,NA,NA,NA,NA,2.20937964901888,41.4240265473169,"school",NA,NA
486059748,"Institut Quatre Cantons",NA,NA,NA,NA,NA,2.20012295377317,41.4044041002814,"school",NA,NA
550468031,"Institut Maria Espinalt",NA,NA,NA,NA,NA,2.20290267994131,41.4057794343031,"school",NA,NA
640318320,"Escola Cascavell","Generalitat de Catalunya. Departament d'Ensenyament",NA,NA,NA,8930,2.21378912431009,41.4202501593809,"school",NA,NA
643158092,"Escola La Llacuna del Poblenou",NA,NA,NA,NA,NA,2.19831752790125,41.4021203176806,"school",NA,NA
653434474,"Escola Voramar",NA,NA,NA,NA,NA,2.19831547610797,41.3958629170965,"school",NA,NA
679070047,"Col·legi Educació Especial Concha Espina",NA,NA,NA,NA,NA,2.20875259592589,41.4183773928951,"school",NA,NA
906581451,"Escola Auditori","Generalitat de Catalunya",NA,NA,NA,8018,2.18812414495333,41.3966839551114,"school",NA,NA
6420489985,"Equipament integral d'Horta",NA,NA,NA,NA,NA,2.1536086,41.4342417,"social_centre","shelter",NA
8025467207,"Pis Zero (Arrels Fundació)",NA,NA,NA,NA,NA,2.1675845,41.3807152,"social_centre","shelter","underprivileged"
11046104507,"Fundació Roure. Centre de dia",NA,NA,NA,NA,NA,2.1800893,41.3881487,"social_centre","day_care",NA
11021974622,"Las Arcadias",NA,NA,NA,NA,NA,2.1689338,41.390281,"social_centre","nursing_home",NA
7714282666,"Centre de Dia Barcelona 2",NA,NA,NA,NA,8028,2.1263707,41.3772,"social_centre","nursing_home","senior"
12655973526,"Unitat d'Atenció Diürna - Fundació ACE","Fundació ACE",NA,NA,NA,8029,2.1350525,41.3860333,"social_centre","day_care","senior"
6110547808,"Icària residencial",NA,NA,NA,NA,NA,2.2052683,41.3978773,"social_centre","nursing_home",NA
6121493214,"Centre Obert Bogatell","Fundació Icaria Iniciatives Socials",NA,NA,NA,NA,2.1980307,41.3977896,"social_centre","nursing_home",NA
233386771,"Centre l'Alba",NA,NA,NA,NA,NA,2.14286770121399,41.4108976281156,"social_centre","day_care","mental_health"
259629173,"Centre de Dia - Residència Assistida per a Gent Gran d'Horta","Generalitat de Catalunya;Fundació Vallparadís",NA,NA,NA,NA,2.15098172130748,41.4255223887746,"social_centre","nursing_home",NA
1124675779,"Amavir Horta",NA,NA,NA,NA,NA,2.15162717187911,41.435330792675,"social_centre","nursing_home","senior"
217475708,"Residència i Centre de Dia de Gent Gan Font Florida","Grup Mutuam",NA,NA,NA,NA,2.14176666489596,41.367739834588,"social_centre","nursing_home",NA
249404397,"Residencia Centre Parc",NA,NA,NA,NA,NA,2.13461974454137,41.381091347697,"social_centre","nursing_home","senior"
947879680,"Residència per a gent gran La Salut Josep Servat","DomusVi",NA,NA,NA,8024,2.15675517186316,41.413794920066,"social_centre","nursing_home","senior"
793288835,"Ballesol",NA,NA,NA,NA,NA,2.1801001618638,41.4298821249438,"social_centre","nursing_home",NA
520248296,"Centre de dia-Residència d'Avis",NA,NA,NA,NA,NA,2.18165196580624,41.4162880172257,"social_centre","day_care","senior"
556334728,"Enginyeria i Arquitectura la Salle",NA,NA,NA,NA,NA,2.1301533,41.4083057,"university",NA,NA
556334799,"Enginyeria i Arquitectura La Salle",NA,NA,NA,NA,NA,2.130224,41.4093346,"university",NA,NA
2195909111,"Institut Químic de Sarrià",NA,NA,NA,NA,NA,2.1198427,41.4031261,"university",NA,NA
6720644664,"Escola Universitària Salesiana de Sarrià EUSS",NA,NA,NA,NA,NA,2.1264003,41.3953882,"university",NA,NA
7400751092,"ISDE Law School",NA,NA,NA,NA,8022,2.1350108,41.4132856,"university",NA,NA
5182120247,"Facultat de Psicologia","Universitat de Barcelona",NA,NA,NA,8035,2.1428658,41.4382119,"university",NA,NA
5182120248,"Facultat d'Educació","Universitat de Barcelona",NA,NA,NA,8035,2.1449202,41.437684,"university",NA,NA
674659183,"Alberg Sea Point Hostel",NA,NA,NA,NA,8003,2.1895807,41.3752504,"university",NA,NA
3109227626,"BSM Parc de Recerca Biomèdica","BSM",NA,NA,NA,NA,2.1937817,41.385353,"university",NA,NA
10294712109,"UPC Facultat de Nàutica de Barcelona",NA,NA,NA,NA,NA,2.1881164,41.3758229,"university",NA,NA
4724951623,"EAE Bussines School",NA,NA,NA,NA,NA,2.1488866,41.38039,"university",NA,NA
11422435269,"Escola Superior de Relacions Públiques",NA,NA,NA,NA,NA,2.1548775,41.3773076,"university",NA,NA
1014490250,"Facultat de Física","Universitat de Barcelona",NA,NA,NA,8028,2.1171243,41.3842917,"university",NA,NA
1375035013,"Col·legi Major Penyafort",NA,NA,NA,NA,8028,2.1214641,41.3861356,"university",NA,NA
2681809198,"IESE Business School","Universidad de Navarra",NA,NA,NA,8034,2.1079674,41.3935611,"university",NA,NA
3211302548,"Academia CEUS",NA,NA,NA,NA,8034,2.1139345,41.3869023,"university",NA,NA
4138823571,"IEEE BCN Student branch",NA,NA,NA,NA,NA,2.1135757,41.3883168,"university",NA,NA
7127193661,"IGEMA","Universitat Rovira i Virgili",NA,NA,NA,8028,2.1244721,41.3861721,"university",NA,NA
7476846985,"Facultat de Biologia","Universitat de Barcelona","public",NA,NA,8028,2.1200921,41.3856342,"university",NA,NA
7929044523,"Escola de Noves Tecnologies Interactives",NA,NA,NA,NA,8028,2.1166738,41.3822435,"university",NA,NA
9554433464,"Residencia Universitaria Torre Girona",NA,NA,NA,NA,NA,2.1163894,41.3902411,"university",NA,NA
9565988972,"Facultat d'Economia i Empresa",NA,NA,NA,NA,8034,2.1138109,41.3855527,"university",NA,NA
3964808309,"INSA. Business, Marketing & Communication School",NA,NA,NA,NA,8012,2.1533058,41.4056785,"university",NA,NA
6216218163,"Universitat Pompeu Fabra–Campus del Poblenou","UPF",NA,NA,NA,8018,2.1937054,41.4043275,"university",NA,NA
150773336,"IQS",NA,NA,NA,NA,NA,2.11959569870222,41.4034662775644,"university",NA,NA
170073155,"Col·legi d'Ingenyers de Camis, Canasl i Ports de Catalunya",NA,NA,NA,NA,NA,2.13011371554816,41.3993734526072,"university",NA,NA
302997173,"Universitat Ramon Llull",NA,NA,NA,NA,NA,2.13326489849779,41.4118261354385,"university",NA,NA
313602058,"La Salle Campus Barcelona","Universitat Ramon Llull",NA,NA,NA,NA,2.12997609761565,41.4085411673011,"university",NA,NA
417321320,"European University Business School",NA,NA,NA,NA,NA,2.13555858306822,41.3980454549778,"university",NA,NA
1218613118,"Universitat Internacional de Catalunya",NA,NA,NA,NA,NA,2.1210431035515,41.40685548871,"university",NA,NA
37040758,"Facultat d'Infermeria i Medicina de la UAB",NA,NA,NA,NA,NA,2.13855339570647,41.4287567438022,"university",NA,NA
442028047,"Facultat Ciències de la Salut. Blanquerna",NA,NA,NA,NA,NA,2.17196702082643,41.4098747387995,"university",NA,NA
534307907,"Campus Mundet","Universitat de Barcelona",NA,NA,NA,NA,2.14269140896467,41.4370612744742,"university",NA,NA
645284289,"UAB Campus Sant Pau",NA,NA,NA,NA,NA,2.173675695878,41.4137377520533,"university",NA,NA
74068875,"Parc de Recerca Biomèdica de Barcelona",NA,NA,NA,NA,NA,2.19435376094379,41.3851444695947,"university",NA,NA
97464627,"Jardins de Victòria de los Ángeles",NA,NA,NA,NA,NA,2.16736505064112,41.3841991759591,"university",NA,NA
158670035,"Universitat Pompeu Fabra Campus del Mar",NA,NA,NA,NA,NA,2.19297066728948,41.3847768779954,"university",NA,NA
176252447,"ESCI - Universitat Pompeu Fabra",NA,NA,NA,NA,NA,2.1819762201701,41.3880953779468,"university",NA,NA
204143215,"UPF. Rectorat",NA,NA,NA,NA,NA,2.17976653403438,41.3790502659142,"university",NA,NA
305246003,"Facultat de Comunicació i Relacions Internacionals Blanquerna","Blanquerna - Universitat Ramon Llull",NA,NA,NA,8001,2.16562926642216,41.3832949741853,"university",NA,NA
667629782,"Espacio Vela FNB",NA,NA,NA,NA,NA,2.18673723922237,41.3631398621172,"university",NA,NA
9405721,"Universitat de Barcelona",NA,NA,NA,NA,NA,2.16354074673578,41.3868718156819,"university",NA,NA
176978233,"Facultat de Medicina",NA,NA,NA,NA,NA,2.15235638237627,41.3895599426511,"university",NA,NA
249401777,"Facultat d'Informació i Mitjans Audiovisuals","Universitat de Barcelona","university",NA,NA,8014,2.13931870847864,41.3810517546886,"university",NA,NA
674486662,"Institut Nacional d'Educació Física de Catalunya",NA,NA,NA,NA,NA,2.14727067789456,41.364335481441,"university",NA,NA
7996410,"UPC Campus Nord","Universitat Politècnica de Catalunya",NA,NA,NA,NA,2.11349166246854,41.3888359601484,"university",NA,NA
35814815,"Facultat de Ciències de la Terra",NA,NA,NA,NA,NA,2.11969880409214,41.3843231978162,"university",NA,NA
200193277,"ESADE Business School",NA,NA,NA,NA,NA,2.11185395886352,41.3913248940898,"university",NA,NA
200193280,"ESADE Edifici 1 Campus Barcelona Pedralbes",NA,NA,NA,NA,NA,2.11485924124091,41.3938746688268,"university",NA,NA
200193285,"ESADE Edifici 2 Campus Barcelona Pedralbes",NA,NA,NA,NA,NA,2.11507832733176,41.3947755670278,"university",NA,NA
315371615,"IESE Business School","Universidad de Navarra",NA,NA,NA,NA,2.10558940553696,41.3936014022308,"university",NA,NA
331112605,"Col·legi Major Pedralbes",NA,NA,NA,NA,NA,2.10732128136879,41.3927879984906,"university",NA,NA
480938045,"Facultat de Dret",NA,NA,NA,NA,NA,2.12071546693413,41.3876051336452,"university",NA,NA
556737939,"UPC Campus Sud","Universitat Politècnica de Catalunya",NA,NA,NA,NA,2.11497442581609,41.3838692396559,"university",NA,NA
644294782,"Facultat d'economia i empresa",NA,NA,NA,NA,NA,2.11476267117089,41.3861166288723,"university",NA,NA
644470542,"Facultat de Física i Química, Universitat de Barcelona",NA,NA,NA,NA,NA,2.11721830887545,41.384731337807,"university",NA,NA
770232479,"Parc Científic de Barcelona","Universitat de Barcelona",NA,NA,NA,8028,2.11769317473792,41.3817502275081,"university",NA,NA
98583754,"UNED",NA,NA,NA,NA,NA,2.18058913702751,41.4361082221212,"university",NA,NA
198505166,"Campus Ciutadella",NA,NA,NA,NA,NA,2.18901834030513,41.3904094702201,"university",NA,NA
217492872,"IL3 Institut de Formació Contínua","Universitat de Barcelona",NA,NA,NA,NA,2.19209402133338,41.40266426548,"university",NA,NA
