"osm_id","name","operator","operator.type","community_centre","community_centre.for","addr.postcode","x","y","facility_category","social_facility","social_facility.for"
10616181547,"Böhmerwaldmuseum Wien",NA,NA,NA,NA,NA,16.3854786,48.2039972,"museum",NA,NA
11210347368,"Salon Hofmannsthal","Verein der Freunde Hugo von Hofmannsthals",NA,NA,NA,NA,16.3840552,48.1988913,"museum",NA,NA
12691488939,"Foto Arsenal Wien","Stadt Wien Kunst GmbH",NA,NA,NA,1030,16.3915203,48.1840339,"museum",NA,NA
928953625,"Sigmund Freud Museum",NA,NA,NA,NA,1090,16.3630536,48.218659,"museum",NA,NA
1970749517,"Schubert Geburtshaus","Wien Museum",NA,NA,NA,1090,16.3552425,48.2274836,"museum",NA,NA
3923955839,"Pathologisch-anatomische Sammlung im Narrenturm","Naturhistorisches Museum Wien",NA,NA,NA,1090,16.353142,48.2185783,"museum",NA,NA
4185985589,"Josephinum",NA,NA,NA,NA,1090,16.356311,48.2195474,"museum",NA,NA
5709716419,"Sparefroh-Haus",NA,NA,NA,NA,NA,16.3545513,48.2208856,"museum",NA,NA
7067403653,"Österreichisches Pharma- und Drogistenmuseum",NA,NA,NA,NA,NA,16.3598408,48.2169739,"museum",NA,NA
412510725,"Arnold Schönberg Center",NA,NA,NA,NA,1030,16.3776481,48.1991054,"museum",NA,NA
8483546911,"3D PicArt Museum","3D PicArt Museum GmbH",NA,NA,NA,1010,16.3697485,48.2013787,"museum",NA,NA
9983513676,"Albertina modern",NA,NA,NA,NA,NA,16.3716055,48.2006466,"museum",NA,NA
3779752439,"Bezirksmuseum Favoriten",NA,NA,NA,NA,1100,16.3839954,48.1525253,"museum",NA,NA
1022767712,"Bezirksmuseum Liesing",NA,NA,NA,NA,1230,16.2924632,48.1450007,"museum",NA,NA
1157106113,"SchokoMuseum","Heindl",NA,NA,NA,1230,16.332612,48.1511401,"museum",NA,NA
459527500,"Schüttkasten Eßling",NA,NA,NA,NA,1220,16.5238872,48.2161316,"museum",NA,NA
7020589547,"Inside ASFINAG","Asfinag",NA,NA,NA,1220,16.5071022,48.2251451,"museum",NA,NA
9851414548,"Österreichisches Gartenbaumuseum",NA,NA,NA,NA,NA,16.4308463,48.2436819,"museum",NA,NA
11304837473,"Dialog im Dunkeln",NA,NA,NA,NA,NA,16.5103981,48.2298118,"museum",NA,NA
3400007610,"Bestattungsmuseum",NA,NA,NA,NA,NA,16.4402565,48.1541638,"museum",NA,NA
60438337,"Albertina",NA,NA,NA,NA,1010,16.3682605,48.2046365,"museum",NA,NA
76531413,"Sisi Museum","Schloß Schönbrunn Kultur- und Betriebsges.m.b.H.",NA,NA,NA,NA,16.3656104,48.2076988,"museum",NA,NA
288513134,"Bank Austria Kunstforum",NA,NA,NA,NA,1010,16.3662578,48.2114411,"museum",NA,NA
319734181,"Jüdisches Museum Wien","Jüdisches Museum der Stadt Wien GmbH",NA,NA,NA,1010,16.3692931,48.2071298,"museum",NA,NA
441696312,"Kaiserliche Schatzkammer","KHM-Museumsverband, scientific institution under public law",NA,NA,NA,NA,16.3658462,48.20674,"museum",NA,NA
478856085,"Literaturmuseum","Österreichische Nationalbibliothek",NA,NA,NA,1010,16.3726084,48.2047655,"museum",NA,NA
567066337,"Theatermuseum",NA,NA,NA,NA,1010,16.3685195,48.2056192,"museum",NA,NA
567084279,"Neidhart-Festsaal","Wien Museum",NA,NA,NA,1010,16.3712141,48.2108548,"museum",NA,NA
1203016181,"Erlebnis Europa",NA,NA,NA,NA,NA,16.3743437,48.210451,"museum",NA,NA
1957540447,"Peace Museum Vienna",NA,NA,NA,NA,1010,16.3745186,48.2077678,"museum",NA,NA
1958085082,"Römermuseum",NA,NA,NA,NA,1010,16.3728003,48.2106907,"museum",NA,NA
1961802117,"Uhrenmuseum","Wien Museum",NA,NA,NA,1010,16.3693285,48.2108569,"museum",NA,NA
2901211995,"Dom Museum Wien","Die Erzdiözese Wien",NA,NA,NA,NA,16.3741529,48.2086835,"museum",NA,NA
3332991286,"Beethoven Pasqualatihaus","Wien Museum",NA,NA,NA,1010,16.3622586,48.2123903,"museum",NA,NA
3490627782,"Dokumentationsarchiv des Österreichischen Widerstandes",NA,NA,NA,NA,1010,16.3713095,48.2120914,"museum",NA,NA
4614067213,"Riesentor",NA,NA,NA,NA,NA,16.3725887,48.2087434,"museum",NA,NA
5111578474,"Museum der Illusionen Wien",NA,NA,NA,NA,1010,16.3669271,48.2096524,"museum",NA,NA
5146842774,"Papyrusmuseum",NA,NA,NA,NA,1010,16.3650424,48.2053059,"museum",NA,NA
5284417755,"Museum Simon Wiesenthal","Wiener Wiesenthal Institut für Holocaust-Studien",NA,NA,NA,1010,16.3751562,48.2115299,"museum",NA,NA
8929017719,"Time Travel Vienna","Paul Rankine",NA,NA,NA,1010,16.3682446,48.2082448,"museum",NA,NA
10130867580,"Mythos Mozart",NA,NA,NA,NA,1010,16.3720078,48.2063547,"museum",NA,NA
10990087410,"Gedenkstätte für die Opfer der Gestapo Wien","Dokumentationsarchiv des österreichischen Widerstandes",NA,NA,NA,NA,16.3736875,48.2135828,"museum",NA,NA
11357982388,"Jüdisches Museum Judenplatz","Jüdisches Museum der Stadt Wien",NA,NA,NA,NA,16.3692172,48.2119107,"museum",NA,NA
11411007720,"Kunstraum Niederösterreich",NA,NA,NA,NA,NA,16.3650822,48.2100802,"museum",NA,NA
12696741026,"Musa",NA,NA,NA,NA,NA,16.3578954,48.2117695,"museum",NA,NA
2337070756,"Ziegelmuseum",NA,NA,NA,NA,1140,16.3051534,48.1897394,"museum",NA,NA
3447435748,"Kindermuseum","Schloß Schönbrunn Kultur- und Betriebsges.m.b.H.",NA,NA,NA,1130,16.311561,48.1853494,"museum",NA,NA
1771329825,"Österreichische Mediathek","Technisches Museum Wien mit Österreichischer Mediathek",NA,NA,NA,1060,16.3488063,48.1923537,"museum",NA,NA
2081381937,"Leopold Museum",NA,NA,NA,NA,NA,16.3588778,48.2027209,"museum",NA,NA
4580270557,"Wiener Phonomuseum",NA,NA,NA,NA,1060,16.3527187,48.1938368,"museum",NA,NA
6074210144,"Condomi-Museum",NA,NA,NA,NA,1060,16.3496994,48.1967681,"museum",NA,NA
12425573977,"Ikono",NA,NA,NA,NA,NA,16.3521086,48.1992893,"museum",NA,NA
316524224,"Architekturzentrum Wien",NA,NA,NA,NA,1070,16.3576164,48.2041786,"museum",NA,NA
4780892914,"Bezirksmuseum Neubau",NA,NA,NA,NA,1070,16.3544109,48.2030396,"museum",NA,NA
6264770687,"Museum der Mechitharisten-Congregation",NA,NA,NA,NA,1070,16.3541613,48.2060826,"museum",NA,NA
3747976274,"Bezirksmuseum Meidling",NA,NA,NA,NA,1120,16.3380086,48.1828322,"museum",NA,NA
8826202475,"Zauberkasten Museum",NA,NA,NA,NA,1120,16.3219481,48.1835936,"museum",NA,NA
5143457034,"Kunstsammlung Arik Brauer",NA,NA,NA,NA,NA,16.34076,48.2330286,"museum",NA,NA
6419199928,"ModellBauGruppe Ottakring",NA,NA,NA,NA,1160,16.304781,48.2117052,"museum",NA,NA
5431583714,"Marktamtsmuseum",NA,NA,NA,NA,1210,16.4016223,48.2618904,"museum",NA,NA
6265764105,"Bezirksmuseum Floridsdorf",NA,NA,NA,NA,1210,16.3939126,48.2633274,"museum",NA,NA
603469190,"Bezirksmuseum Brigittenau","Stadt Wien",NA,NA,NA,1200,16.38301824,48.23426165,"museum",NA,NA
95595330,"Otto-Wagner-Kirche",NA,NA,NA,NA,NA,16.27877511,48.2106271,"museum",NA,NA
347696594,"Gedenkstätte Steinhof","Dokumentationsarchiv des österreichischen Widerstandes",NA,NA,NA,NA,16.27803486,48.20971124,"museum",NA,NA
387303730,"Technisches Museum",NA,NA,NA,NA,1140,16.31791735,48.19084012,"museum",NA,NA
672650382,"Circus- & Clownmuseum Wien",NA,NA,NA,NA,1020,16.40559676,48.21942196,"museum",NA,NA
1017596580,"Schiffmuseum Wien","Bedarfsschifffahrt Franz Scheriau",NA,NA,NA,NA,16.45319362,48.19308898,"museum",NA,NA
1169368827,"Rettungsmuseum",NA,NA,NA,NA,NA,16.31961689,48.22403206,"museum",NA,NA
28391002,"Artilleriehalle (Objekt 17)",NA,NA,NA,NA,NA,16.3890619,48.18561348,"museum",NA,NA
28391003,"Objekt 18",NA,NA,NA,NA,NA,16.3895385,48.18455746,"museum",NA,NA
31313338,"Unteres Belvedere",NA,NA,NA,NA,NA,16.37998474,48.19669434,"museum",NA,NA
42857245,"Objekt 13 - Panzerhalle",NA,NA,NA,NA,NA,16.39416513,48.18299211,"museum",NA,NA
342113774,"Museum Hundertwasser",NA,NA,NA,NA,1030,16.39331974,48.21108945,"museum",NA,NA
5887599,"Oberes Belvedere","Österreichische Galerie Belvedere",NA,NA,NA,NA,16.38090237,48.19153466,"museum",NA,NA
8097153,"Wien Museum Karlsplatz","Museen der Stadt Wien",NA,NA,NA,1040,16.37302511,48.19922717,"museum",NA,NA
25371168,"Secession",NA,NA,NA,NA,1010,16.36578384,48.20049335,"museum",NA,NA
337435341,"Otto-Wagner-Pavillon","Wien Museum",NA,NA,NA,NA,16.37025426,48.2002609,"museum",NA,NA
388754282,"Kunsthalle Wien Karlsplatz","Kunsthalle Wien GmbH",NA,NA,NA,1040,16.36767046,48.20026357,"museum",NA,NA
28391001,"Artilleriehalle (Objekt 2)",NA,NA,NA,NA,NA,16.38696404,48.18444174,"museum",NA,NA
165759321,"Belvedere 21","Österreichische Galerie Belvedere",NA,NA,NA,1030,16.38383084,48.18585899,"museum",NA,NA
1059826222,"Ringofen",NA,NA,NA,NA,NA,16.32675548,48.15536772,"museum",NA,NA
1144395783,"Infocenter Liesingbach",NA,NA,NA,NA,NA,16.32964436,48.15304178,"museum",NA,NA
44337530,"AquaScope",NA,NA,NA,NA,NA,16.43067086,48.22712316,"museum",NA,NA
89004371,"Aspern Essling 1809",NA,NA,NA,NA,1220,16.48288261,48.21828331,"museum",NA,NA
136587434,"Bezirksmuseum Donaustadt",NA,NA,NA,NA,1220,16.44734713,48.24892497,"museum",NA,NA
197197734,"Erstes Wiener Schulmuseum",NA,NA,NA,NA,1220,16.50037629,48.25166499,"museum",NA,NA
392564740,"48er-Museum",NA,NA,NA,NA,1220,16.4861856,48.25771565,"museum",NA,NA
561915722,"Bezirksmuseum Simmering",NA,NA,NA,NA,1110,16.41387891,48.17540095,"museum",NA,NA
9245795,"Theseustempel","Kunsthistorisches Museum",NA,NA,NA,NA,16.36168713,48.20841096,"museum",NA,NA
328630899,"Museum für Angewandte Kunst",NA,NA,NA,NA,1010,16.38182551,48.20740779,"museum",NA,NA
411932024,"Agora",NA,NA,NA,NA,NA,16.3812145,48.2122252,"museum",NA,NA
26385157,"Hermesvilla","Wien Museum",NA,NA,NA,NA,16.24617035,48.17068975,"museum",NA,NA
27681013,"Bezirksmuseum Hietzing",NA,NA,NA,NA,1130,16.30155876,48.18554719,"museum",NA,NA
153916277,"Klimt-Villa",NA,NA,NA,NA,1130,16.28303221,48.1885442,"museum",NA,NA
162819245,"Otto Wagner Hofpavillon Hietzing","Wien Museum",NA,NA,NA,NA,16.30598411,48.18752154,"museum",NA,NA
321201540,"Wagenburg",NA,NA,NA,NA,NA,16.30941019,48.1863657,"museum",NA,NA
340317973,"Ausstellungsraum",NA,NA,NA,NA,NA,16.25640355,48.16684376,"museum",NA,NA
332179603,"Haydnhaus","Wien Museum",NA,NA,NA,1060,16.34499797,48.19425578,"museum",NA,NA
1237297463,"Retro Gaming Museum",NA,NA,NA,NA,1060,16.35234265,48.19788429,"museum",NA,NA
346974755,"Westlicht",NA,NA,NA,NA,1070,16.34207177,48.20223505,"museum",NA,NA
190447080,"Brennpunkt°","Wien Stadt",NA,NA,NA,1120,16.33943084,48.18306415,"museum",NA,NA
1377162045,"Über Unten",NA,NA,NA,NA,NA,16.34125041,48.1882212,"museum",NA,NA
144441152,"Geymüllerschlössel","Museum für Angewandte Kunst",NA,NA,NA,1180,16.30731854,48.24377617,"museum",NA,NA
41258357,"Waldschule Ottakring",NA,NA,NA,NA,1160,16.26607917,48.22142567,"museum",NA,NA
593387997,"Bezirksmuseum Ottakring",NA,NA,NA,NA,1160,16.32716029,48.20915435,"museum",NA,NA
158185637,"1. Wiener Fischereimuseum",NA,NA,NA,NA,1210,16.38434514,48.2828576,"museum",NA,NA
1438302043,"Mittelschule Pyrkergasse",NA,NA,NA,NA,1190,16.3514205,48.2411041,"school",NA,NA
1438302065,"Musikschule",NA,NA,NA,NA,1190,16.3521915,48.2400482,"school",NA,NA
1860532529,"KMS In der Krim",NA,NA,NA,NA,NA,16.3374053,48.2426909,"school",NA,NA
1965658093,"Schule Maria-Regina",NA,NA,NA,NA,1190,16.3550053,48.2413627,"school",NA,NA
3147843099,"Berufsförderungsinstitut","bfi-Wien",NA,NA,NA,NA,16.3630074,48.2405771,"school",NA,NA
4692539239,"Musikschule Döbling",NA,NA,NA,NA,NA,16.3556596,48.2424322,"school",NA,NA
5416838517,"VHS Heiligenstadt",NA,NA,NA,NA,1190,16.3645316,48.2541124,"school",NA,NA
6248377599,"Maria Regina - AHS",NA,NA,NA,NA,NA,16.3537922,48.2425266,"school",NA,NA
8846922161,"Alexandru Ioan Cuza",NA,NA,NA,NA,NA,16.3492818,48.2378963,"school",NA,NA
12133122701,"42 Vienna",NA,NA,NA,NA,1190,16.3683622,48.248407,"school",NA,NA
985785812,"Piaristengymnasium",NA,NA,NA,NA,NA,16.3496168,48.2108827,"school",NA,NA
1846906867,"Le Bon Mot Französischinstitut",NA,NA,NA,NA,1080,16.3532813,48.2121743,"school",NA,NA
1210981058,"sprach.kult",NA,NA,NA,NA,1200,16.3863599,48.2392188,"school",NA,NA
10099303660,"Volksschule Robert Blum Gasse",NA,"public",NA,NA,NA,16.374167,48.2485658,"school",NA,NA
1838278744,"Schulzentrum 14",NA,NA,NA,NA,1140,16.3110155,48.2019302,"school",NA,NA
4451104708,"Neue Mittelschule Spallartgasse",NA,NA,NA,NA,1140,16.3062626,48.2008951,"school",NA,NA
5382841238,"Berufsschule für Bürokaufleute",NA,NA,NA,NA,NA,16.3154866,48.1945835,"school",NA,NA
10563678750,"W@lz",NA,NA,NA,NA,1140,16.2948296,48.1982117,"school",NA,NA
442544544,"Bildungszentrum Mater Salvatoris",NA,NA,NA,NA,1070,16.339945,48.1990626,"school",NA,NA
1467051530,"ABC Lernhaus",NA,NA,NA,NA,NA,16.3279035,48.1909807,"school",NA,NA
1870541238,"Musikschule Rudolfsheim-Fünfhaus",NA,NA,NA,NA,NA,16.3244459,48.1900442,"school",NA,NA
1932157595,"Volksschule Johnstraße 40",NA,NA,NA,NA,1150,16.3190824,48.19718,"school",NA,NA
2812528348,"Volksschule Zinckgasse",NA,NA,NA,NA,1150,16.3348975,48.1993101,"school",NA,NA
12169307750,"Mittelschule Brüßlgasse",NA,NA,NA,NA,1160,16.3213961,48.2083223,"school",NA,NA
409188524,"SAE Institute",NA,NA,NA,NA,NA,16.352378,48.1907694,"school",NA,NA
422997387,"Konservatorium für Musik und Dramatische Kunst der Margarete Prayner",NA,NA,NA,NA,1040,16.3629036,48.1969218,"school",NA,NA
1319048288,"Musikschule Margareten",NA,NA,NA,NA,1050,16.3508658,48.1886436,"school",NA,NA
1979161687,"Volksschule Schäffergasse",NA,NA,NA,NA,1040,16.365644,48.1945776,"school",NA,NA
323060834,"Leopoldschule",NA,NA,NA,NA,1020,16.3749473,48.2212781,"school",NA,NA
330374988,"VS Kleine Sperlgasse",NA,NA,NA,NA,1020,16.3774902,48.215473,"school",NA,NA
331651017,"Musikschule Leopoldstadt",NA,NA,NA,NA,1020,16.3800582,48.2154449,"school",NA,NA
338831262,"KMS Augartenschule",NA,NA,NA,NA,1020,16.3757854,48.2220559,"school",NA,NA
338831271,"Beth Jakov Jüdische Mädchenschule für wirtschaftliche Berufe",NA,NA,NA,NA,1020,16.3768387,48.2203818,"school",NA,NA
338832071,"Bundes-Blindenerziehungsinstitut",NA,NA,NA,NA,1020,16.399753,48.2063714,"school",NA,NA
418169605,"Evangelische Volksschule Leopoldstadt",NA,NA,NA,NA,NA,16.3855983,48.2162724,"school",NA,NA
418170673,"Volksschule Czerninplatz",NA,NA,NA,NA,NA,16.3875998,48.214857,"school",NA,NA
10861878851,"VHS Veranstaltungszentrum Praterstern",NA,NA,NA,NA,1020,16.3897824,48.2190525,"school",NA,NA
248527643,"VS Kindermanngasse",NA,NA,NA,NA,1170,16.331419,48.2178847,"school",NA,NA
375997317,"Lutherschule und Schülerhort",NA,NA,NA,NA,NA,16.3395388,48.22047,"school",NA,NA
429603728,"Schulzentrum Antonigasse",NA,NA,NA,NA,NA,16.333769,48.2248919,"school",NA,NA
1852161228,"Integrative Schule Hernals",NA,NA,NA,NA,1170,16.3100907,48.2257437,"school",NA,NA
1937641151,"Neue Mittelschule Schop Währing",NA,NA,NA,NA,1180,16.3351035,48.2262662,"school",NA,NA
2619551537,"Musikschule Hernals",NA,NA,NA,NA,1170,16.3324398,48.2188112,"school",NA,NA
3201284290,"Vienna Elementary School - Vienna European School","Dr. Sigrid Schauberger",NA,NA,NA,1180,16.3316963,48.2275176,"school",NA,NA
4331512216,"ZIS 17",NA,NA,NA,NA,1170,16.3313055,48.2229572,"school",NA,NA
330374228,"Kolonitzschule",NA,NA,NA,NA,1030,16.3902564,48.2101554,"school",NA,NA
452387588,"Institut Sacre-Coeur d. Erzdiözese Wien","Erzdiözese Wien",NA,NA,NA,1030,16.3853138,48.1950754,"school",NA,NA
469989450,"BG & BRG Wien 3 (HIB)",NA,NA,NA,NA,1030,16.3922007,48.1951535,"school",NA,NA
1420000790,"Friedrich-Zawrel-Schule",NA,NA,NA,NA,1030,16.3948991,48.2040974,"school",NA,NA
1436286235,"GTVS3",NA,NA,NA,NA,1030,16.3975056,48.1928756,"school",NA,NA
1462114321,"Ausbildungszentrum",NA,NA,NA,NA,NA,16.3875193,48.2077424,"school",NA,NA
1462114326,"Meridian Sprachenzentrum",NA,NA,NA,NA,NA,16.3882664,48.2064205,"school",NA,NA
3053999401,"Schulzentrum St. Franziskus",NA,NA,NA,NA,1030,16.3986825,48.1995943,"school",NA,NA
111110224,"Volksschule Marktgasse",NA,NA,NA,NA,NA,16.357504,48.2273753,"school",NA,NA
1701363961,"Schulkompetenzzentrum für Prävention, Inklusion und Rehabilitation - Volksschule im Alsergrund","Stadt Wien","public",NA,NA,1090,16.3650633,48.2228383,"school",NA,NA
1967273261,"Österreichisches Lateinamerika-Institut",NA,NA,NA,NA,1090,16.3645368,48.2181099,"school",NA,NA
1972147434,"Caritas Ausbildungszentrum für Sozialberufe",NA,NA,NA,NA,NA,16.3666376,48.2231877,"school",NA,NA
9476685716,"Stefan Zweig & Jakob Hegner",NA,NA,NA,NA,NA,16.3615769,48.2166726,"school",NA,NA
11079431622,"Gotthold Antscherl",NA,NA,NA,NA,NA,16.3621658,48.2212138,"school",NA,NA
419270993,"pVS evangelische Kirche Karlsplatz 14",NA,NA,NA,NA,1040,16.3686581,48.1993616,"school",NA,NA
497155578,"Akademisches Gymnasium",NA,NA,NA,NA,1010,16.3766125,48.2015474,"school",NA,NA
1729200888,"FMS Schaumburgergasse",NA,NA,NA,NA,1040,16.3680428,48.1910293,"school",NA,NA
1732221499,"Volkshochschule Wien",NA,NA,NA,NA,1040,16.3693198,48.1925158,"school",NA,NA
2913209800,"Coudenhove-Callergi-Gedenktafel",NA,NA,NA,NA,NA,16.3708807,48.1930073,"school",NA,NA
10143376323,"Elisabethschule","Stadt Wien","public",NA,NA,1040,16.3749457,48.1903642,"school",NA,NA
830645080,"Volksschule Gassergasse",NA,NA,NA,NA,1050,16.3610499,48.1826571,"school",NA,NA
848109554,"private Volksschule",NA,NA,NA,NA,1100,16.3692848,48.1760898,"school",NA,NA
848217262,"Ganztagesvolksschule Jagdgasse",NA,NA,NA,NA,NA,16.3722057,48.1762818,"school",NA,NA
948326953,"Kooperative Mittelschule Herzgasse","Stadt Wien","government",NA,NA,1100,16.3674131,48.1773522,"school",NA,NA
3779752441,"Musikschule Hansson-Zentrum",NA,NA,NA,NA,NA,16.3840672,48.1525836,"school",NA,NA
11010243798,"Volkschue fur knaben und madchen",NA,NA,NA,NA,NA,16.3744864,48.1790539,"school",NA,NA
11010260621,"kindergarden",NA,NA,NA,NA,1100,16.3792468,48.1774148,"school",NA,NA
12169811058,"Volksschule Hebbelplatz",NA,NA,NA,NA,1100,16.3789697,48.16647,"school",NA,NA
12603861623,"Praxis Mittelschule Wien",NA,NA,NA,NA,NA,16.3739453,48.1663006,"school",NA,NA
251209523,"ÖKO Mittelschule",NA,NA,NA,NA,1230,16.3186844,48.1505359,"school",NA,NA
330022623,"Ganztagsvolksschule Alt Erlaa",NA,NA,NA,NA,NA,16.3145533,48.1515545,"school",NA,NA
470623758,"Volksschule Siebenhirten",NA,NA,NA,NA,NA,16.3144752,48.1288116,"school",NA,NA
2143969542,"Karl Schubert Schule",NA,NA,NA,NA,NA,16.2703092,48.1525468,"school",NA,NA
6049827292,"Astrid Lindgren Zentrum","Astrid Lindgren Zentrum - Verein für Pädagogik und Kultur",NA,NA,NA,1230,16.2738382,48.1382005,"school",NA,NA
10185987494,"Schule der Stadt Wien",NA,NA,NA,NA,NA,16.3024307,48.1540125,"school",NA,NA
12955159317,"Volkshochschule Liesing","Wiener Volkshochschulen GmbH",NA,NA,NA,NA,16.2824814,48.1345645,"school",NA,NA
476068452,"Volkshochschule Donaustadt",NA,NA,NA,NA,1220,16.4776465,48.2192707,"school",NA,NA
611644540,"Volksschule Maria Frieden",NA,NA,NA,NA,1220,16.4571441,48.2187282,"school",NA,NA
1347957869,"Mittelschule Mira-Lobe-Weg",NA,NA,NA,NA,1220,16.4565419,48.2574815,"school",NA,NA
1444705271,"GTVS an der Alten Donau",NA,NA,NA,NA,1220,16.4241104,48.2365067,"school",NA,NA
1501971044,"Berufsschule für Baugewerbe Wien",NA,NA,NA,NA,1220,16.4326257,48.2414353,"school",NA,NA
2434565914,"BG/BRG/BORG Polgarstraße",NA,NA,NA,NA,1220,16.4514603,48.2322513,"school",NA,NA
3018699521,"Volkshochschule Donaustadt",NA,NA,NA,NA,NA,16.4385506,48.2407029,"school",NA,NA
3404664893,"Volksschule Prandaugasse",NA,NA,NA,NA,1220,16.430869,48.246483,"school",NA,NA
5218215107,"Segelschule Hofbauer",NA,NA,NA,NA,1220,16.4270242,48.2408691,"school",NA,NA
5461370315,"Kindergarten der Stadt Wien",NA,NA,NA,NA,NA,16.5012199,48.2229948,"school",NA,NA
9231315869,"Ganztagsvolksschule Hammerfestweg 1",NA,NA,NA,NA,NA,16.4721067,48.2162743,"school",NA,NA
11439784069,"Volks- und Mittelschule Leopold-Kohr-Straße",NA,NA,NA,NA,1220,16.4586971,48.2433871,"school",NA,NA
11606189717,"GTVS Langobardenstraße",NA,NA,NA,NA,1220,16.4712604,48.2189355,"school",NA,NA
12214039256,"Schule bei der Botschaft Russlands",NA,NA,NA,NA,1220,16.4693473,48.2236296,"school",NA,NA
1255046342,"Musik- und Singschule Wien",NA,NA,NA,NA,NA,16.4120715,48.174271,"school",NA,NA
5139612424,"Jam Music Lab University","Mag. Marcus Ratka Johannes Valentin",NA,NA,NA,1110,16.4191997,48.1847809,"school",NA,NA
61274271,"HAK/HAS Augarten","Fonds der Wiener Kaufmannschaft",NA,NA,NA,1020,16.3722157,48.2205017,"school",NA,NA
471046388,"GRG1 Stubenbastei",NA,NA,NA,NA,1010,16.378104,48.2068608,"school",NA,NA
497126219,"Volksschule Börsegasse",NA,NA,NA,NA,1010,16.3687967,48.2136167,"school",NA,NA
497147653,"Lise Meitner Realgymnasium",NA,NA,NA,NA,1010,16.3646655,48.2141596,"school",NA,NA
497147655,"Öffentliches Schottengymnasium der Benediktiner in Wien",NA,NA,NA,NA,1010,16.3643485,48.2121474,"school",NA,NA
497147658,"Gastgewerbefachschule der Wiener Gastwirte",NA,NA,NA,NA,1010,16.3696874,48.2111421,"school",NA,NA
497155573,"Religionspädagogische Akademie",NA,NA,NA,NA,1010,16.3728781,48.2078766,"school",NA,NA
497155574,"Konservatorium der Erzdiözese Wien",NA,NA,NA,NA,NA,16.3709485,48.2078924,"school",NA,NA
497155575,"BORG für Musik und Kunst",NA,NA,NA,NA,1010,16.3751369,48.20345,"school",NA,NA
1428953231,"Montessori-Schule im Heiligenkreuzerhof",NA,NA,NA,NA,1010,16.3762272,48.2099522,"school",NA,NA
1501815140,"Urania Volkshochschule",NA,NA,NA,NA,1010,16.3839142,48.2116213,"school",NA,NA
289665097,"Schulen der Dominikanerinnen",NA,NA,NA,NA,1130,16.2628937,48.1925846,"school",NA,NA
746871894,"VHS Hietzing",NA,NA,NA,NA,NA,16.2868178,48.1703592,"school",NA,NA
836223007,"HBLFA Schönbrunn",NA,NA,NA,NA,1130,16.3137074,48.1763312,"school",NA,NA
3049359410,"Friedrich Eymann Waldorfschule",NA,NA,NA,NA,NA,16.2844769,48.1894194,"school",NA,NA
4510626992,"Wiener Schule der Osteopathie",NA,NA,NA,NA,1130,16.293228,48.188623,"school",NA,NA
11901725984,"Waldorf Behindertenbetreuung",NA,NA,NA,NA,1130,16.282843,48.1889803,"school",NA,NA
662872681,"GRG Rahlgasse",NA,NA,NA,NA,1060,16.3618213,48.2016349,"school",NA,NA
1785322411,"Freie Schule",NA,NA,NA,NA,NA,16.3536672,48.1931998,"school",NA,NA
1975692463,"Wiener Mittelschule Loquaiplatz",NA,NA,NA,NA,1060,16.347945,48.1949041,"school",NA,NA
13120035056,"Schulterblick - Die Radfahrschule",NA,NA,NA,NA,NA,16.3438689,48.1943595,"school",NA,NA
415906788,"Volksschule Neustiftgasse",NA,NA,NA,NA,1070,16.3413898,48.2060914,"school",NA,NA
1717933619,"Mittelschule Pfeilgasse",NA,NA,NA,NA,1080,16.3411127,48.2097845,"school",NA,NA
1873924129,"Hilfswerk Spielothek",NA,NA,NA,NA,1070,16.3433415,48.2009754,"school",NA,NA
4088761130,"Maturaschule",NA,NA,NA,NA,1070,16.3430166,48.2037319,"school",NA,NA
4088776308,"Überbau Akademie",NA,NA,NA,NA,1070,16.3430635,48.2019513,"school",NA,NA
4097784808,"Polytechnische Schule Wien",NA,NA,NA,NA,1070,16.3542477,48.2042263,"school",NA,NA
649176957,"Parkschule VS Deckergasse",NA,NA,NA,NA,1120,16.3399513,48.1785948,"school",NA,NA
1320928831,"VHS polycollege",NA,NA,NA,NA,1050,16.3494754,48.1824194,"school",NA,NA
1608490962,"Mittelschule Steinbauergasse",NA,NA,NA,NA,1120,16.3410732,48.1821784,"school",NA,NA
1679546494,"Islamisches Realgymnasium Wien",NA,NA,NA,NA,1150,16.3261305,48.1854134,"school",NA,NA
3747976275,"Volkshochschule Meidling",NA,NA,NA,NA,NA,16.3382149,48.1825933,"school",NA,NA
3792841033,"VHS Volkshochschule Meidling",NA,NA,NA,NA,NA,16.3352862,48.1843383,"school",NA,NA
4653471041,"Musikschule Meidling",NA,NA,NA,NA,NA,16.3312612,48.1749788,"school",NA,NA
5250896645,"Volksschule Johann-Hoffmann-Platz",NA,NA,NA,NA,1120,16.3265875,48.1708868,"school",NA,NA
250077134,"Marianum",NA,NA,NA,NA,NA,16.3284924,48.2291548,"school",NA,NA
250601938,"Volksschule Cottagegasse",NA,NA,NA,NA,1180,16.33993,48.228996,"school",NA,NA
293790337,"De la Salle Schule - Schulbrüder Währing",NA,NA,NA,NA,1180,16.3412415,48.2243412,"school",NA,NA
2049413799,"AMADEUS International School Vienna",NA,NA,NA,NA,1180,16.3203274,48.2359625,"school",NA,NA
2181036989,"Volksschule Wien XVIII Bischof-Faber-Platz",NA,NA,NA,NA,1180,16.3247311,48.233779,"school",NA,NA
